age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28, Private,11, Divorced, Machine-op-inspct, Own-child, White, Male,895,157,38, Outlying-US(Guam-USVI-etc), <=50K
37, Self-emp-not-inc,5, Married-AF-spouse, Transport-moving, Husband, White, Male,21422,650,69, Italy, <=50K
21, Private,12, Separated, Sales, Husband, White, Male,70,74,8, France, <=50K
34, Private,14, Divorced, Machine-op-inspct, Husband, Other, Female,2804,372,40, Laos, <=50K
26, Private,15, Divorced, Transport-moving, Husband, White, Female,24,115,15, Cambodia, <=50K
39, Local-gov,15, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,110,363,35, El-Salvador, <=50K
35, Self-emp-inc,14, Divorced, Craft-repair, Husband, Other, Female,1829,400,34, Hungary, >50K
31, Private,12, Separated, Craft-repair, Husband, White, Male,10561,187,83, Haiti, <=50K
44, ?,13, Never-married, Armed-Forces, Wife, Other, Male,1088,787,52, Greece, <=50K
34, Private,14, Married-civ-spouse, Other-service, Husband, White, Female,24,258,55, Mexico, <=50K
27, Private,11, Widowed, Farming-fishing, Wife, White, Female,741,205,18, Germany, <=50K
32, Self-emp-inc,8, Never-married, Machine-op-inspct, Husband, White, Male,5793,354,55, United-States, <=50K
42, Without-pay,7, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,33008,982,72, Holand-Netherlands, >50K
44, Federal-gov,11, Divorced, Other-service, Husband, White, Male,3743,1197,63, United-States, <=50K
30, ?,11, Married-civ-spouse, Adm-clerical, Husband, Black, Male,1443,268,28, France, <=50K
34, Private,15, Never-married, Machine-op-inspct, Husband, White, Male,13,181,23, United-States, <=50K
40, Without-pay,5, Divorced, Farming-fishing, Husband, White, Male,30200,858,72, Yugoslavia, <=50K
29, Private,14, Divorced, Craft-repair, Husband, White, Female,1824,244,50, China, <=50K
48, Private,8, Married-civ-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,31783,1444,58, Nicaragua, <=50K
22, Self-emp-not-inc,10, Never-married, Farming-fishing, Not-in-family, White, Male,300,42,48, United-States, >50K
39, Local-gov,15, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,59,304,39, China, <=50K
35, State-gov,15, Never-married, Prof-specialty, Not-in-family, White, Male,11,182,42, United-States, <=50K
49, Self-emp-inc,11, Widowed, Armed-Forces, Husband, Asian-Pac-Islander, Male,8314,1326,53, Philippines, <=50K
43, Self-emp-not-inc,11, Married-civ-spouse, Sales, Husband, White, Female,1369,988,63, United-States, <=50K
23, Private,3, Divorced, Machine-op-inspct, Husband, White, Female,9052,101,91, Holand-Netherlands, <=50K
42, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,361,566,50, ?, <=50K
32, Private,13, Separated, Exec-managerial, Husband, Other, Male,85,248,50, United-States, <=50K
36, Without-pay,15, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,18,212,43, Outlying-US(Guam-USVI-etc), >50K
28, Local-gov,15, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,57,11, United-States, <=50K
22, Self-emp-not-inc,11, Separated, ?, Husband, White, Female,63,139,18, Germany, <=50K
31, Private,15, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,59,20, El-Salvador, <=50K
26, Private,11, Separated, Other-service, Not-in-family, White, Male,508,155,20, India, >50K
39, Never-worked,11, Never-married, Farming-fishing, Husband, White, Female,1264,655,49, Scotland, <=50K
39, Without-pay,11, Divorced, Craft-repair, Husband, White, Female,14925,768,60, England, <=50K
31, Local-gov,10, Separated, Farming-fishing, Not-in-family, White, Male,2337,416,24, ?, <=50K
26, Private,5, Married-spouse-absent, Farming-fishing, Husband, White, Male,18586,281,91, Jamaica, >50K
45, Private,9, Married-AF-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,26299,1119,62, Jamaica, >50K
42, Private,5, Never-married, Priv-house-serv, Husband, Asian-Pac-Islander, Male,32961,989,71, Scotland, <=50K
25, Private,15, Divorced, Transport-moving, Husband, White, Female,23,86,13, China, <=50K
39, Private,5, Married-spouse-absent, Exec-managerial, Husband, Black, Male,31485,824,78, Cuba, >50K
27, Without-pay,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,969,136,43, United-States, <=50K
36, Private,11, Married-civ-spouse, Sales, Unmarried, White, Male,1081,619,41, Italy, <=50K
30, Private,15, Separated, Prof-specialty, Not-in-family, White, Female,6,112,13, South, <=50K
31, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,104,406,60, Trinadad&Tobago, <=50K
18, Private,13, Married-civ-spouse, Adm-clerical, Own-child, White, Male,11,6,30, Columbia, <=50K
27, Private,15, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,14,17, ?, <=50K
43, Federal-gov,11, Married-civ-spouse, Tech-support, Husband, White, Female,3260,1154,59, Philippines, <=50K
32, Private,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,96,250,48, Outlying-US(Guam-USVI-etc), <=50K
28, Private,11, Divorced, Adm-clerical, Own-child, White, Male,1488,389,20, Columbia, <=50K
42, Without-pay,5, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Female,34062,949,76, Germany, <=50K
29, Local-gov,7, Never-married, Machine-op-inspct, Not-in-family, Black, Male,4538,228,61, South, <=50K
23, Private,13, Married-civ-spouse, Sales, Wife, White, Male,89,43,23, Nicaragua, >50K
31, Private,11, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,847,584,31, Italy, <=50K
46, Self-emp-inc,10, Never-married, Exec-managerial, Own-child, White, Male,10412,1370,55, Columbia, <=50K
23, Private,5, Divorced, Farming-fishing, Not-in-family, White, Male,1647,69,68, United-States, >50K
34, Self-emp-inc,15, Never-married, Machine-op-inspct, Husband, White, Male,38,246,20, Philippines, <=50K
39, Private,11, Married-civ-spouse, Armed-Forces, Unmarried, Other, Female,360,713,63, United-States, <=50K
43, Private,13, Never-married, Machine-op-inspct, Unmarried, Other, Male,733,704,51, Columbia, <=50K
47, Federal-gov,11, Never-married, Prof-specialty, Wife, Black, Female,5000,1225,56, ?, <=50K
36, Private,10, Married-civ-spouse, ?, Not-in-family, White, Female,4494,876,33, United-States, <=50K
27, Never-worked,11, Separated, Sales, Wife, White, Male,771,201,21, Columbia, <=50K
34, State-gov,6, Never-married, Armed-Forces, Husband, White, Male,26342,611,83, England, <=50K
39, Local-gov,13, Never-married, Adm-clerical, Husband, Black, Male,265,554,56, United-States, <=50K
36, State-gov,7, Married-civ-spouse, Adm-clerical, Own-child, White, Male,11307,551,58, Yugoslavia, <=50K
22, Private,4, Never-married, Craft-repair, Not-in-family, White, Male,1636,53,74, United-States, <=50K
17, Private,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,12,1,64, United-States, <=50K
36, Private,12, Married-civ-spouse, ?, Own-child, Black, Female,377,426,50, Germany, <=50K
28, Never-worked,4, Married-civ-spouse, Priv-house-serv, Own-child, White, Male,10173,260,76, United-States, <=50K
35, Private,5, Never-married, Transport-moving, Husband, White, Male,28409,650,84, United-States, <=50K
43, Without-pay,12, Never-married, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,5109,940,45, Holand-Netherlands, <=50K
40, Local-gov,13, Divorced, Adm-clerical, Own-child, White, Male,1811,720,38, Greece, >50K
49, Self-emp-not-inc,9, Widowed, Protective-serv, Not-in-family, White, Female,25352,1837,56, Columbia, >50K
21, Private,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,76,27,32, United-States, >50K
40, Private,11, Widowed, Other-service, Husband, White, Male,2148,981,58, ?, >50K
20, Private,12, Married-civ-spouse, Sales, Not-in-family, White, Male,26,56,8, Italy, <=50K
49, Never-worked,9, Married-civ-spouse, Tech-support, Other-relative, Amer-Indian-Eskimo, Male,29098,1877,54, Thailand, <=50K
21, Private,13, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,73,28,30, United-States, <=50K
42, Federal-gov,6, Married-AF-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,34796,1059,74, Cuba, >50K
20, Private,5, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,563,27,69, United-States, >50K
34, Federal-gov,4, Never-married, Craft-repair, Husband, White, Female,27697,543,86, Greece, >50K
36, Private,10, Divorced, Sales, Husband, Black, Female,2236,843,37, Cuba, <=50K
29, Private,9, Separated, Exec-managerial, Not-in-family, White, Female,1979,197,48, Philippines, <=50K
29, Self-emp-inc,15, Divorced, Protective-serv, Not-in-family, White, Male,112,182,20, South, <=50K
38, Self-emp-inc,15, Married-civ-spouse, Transport-moving, Wife, White, Female,44,278,39, ?, <=50K
21, Private,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,536,32,65, United-States, >50K
39, Without-pay,9, Married-AF-spouse, Adm-clerical, Not-in-family, Black, Male,24121,639,74, Peru, <=50K
22, Private,12, Widowed, Craft-repair, Other-relative, White, Male,90,120,12, Italy, <=50K
20, Private,9, Separated, Farming-fishing, Husband, White, Male,173,24,50, Nicaragua, >50K
20, Private,8, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,197,20,57, United-States, >50K
29, Never-worked,4, Never-married, Machine-op-inspct, Husband, Black, Male,18793,326,87, Outlying-US(Guam-USVI-etc), >50K
23, Private,14, Married-civ-spouse, Craft-repair, Husband, White, Female,2,56,30, United-States, <=50K
45, Self-emp-inc,9, Married-AF-spouse, Transport-moving, Not-in-family, Black, Male,27224,1130,63, El-Salvador, <=50K
29, Private,10, Divorced, Farming-fishing, Other-relative, White, Male,1861,203,46, ?, <=50K
28, Private,15, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,34,32, United-States, <=50K
35, Private,5, Never-married, Transport-moving, Own-child, White, Male,28333,677,82, United-States, <=50K
51, ?,7, Separated, Prof-specialty, Not-in-family, White, Female,42005,1712,59, Philippines, >50K
49, Self-emp-inc,7, Married-spouse-absent, Armed-Forces, Husband, White, Male,40940,1546,63, Yugoslavia, >50K
30, Self-emp-inc,15, Never-married, Adm-clerical, Husband, White, Male,0,37,23, India, >50K
42, State-gov,14, Never-married, Other-service, Other-relative, Black, Female,312,522,45, Cambodia, <=50K
31, Self-emp-inc,15, Never-married, Transport-moving, Not-in-family, White, Female,294,226,24, United-States, <=50K
35, Private,15, Never-married, Adm-clerical, Husband, White, Male,7,154,35, Haiti, <=50K
33, Private,8, Separated, Exec-managerial, Other-relative, White, Female,5767,357,55, Portugal, >50K
28, Private,15, Divorced, Transport-moving, Husband, White, Female,6,110,12, China, <=50K
41, Private,7, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,22123,894,60, Ireland, <=50K
29, Self-emp-not-inc,11, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,1536,383,20, United-States, <=50K
33, Private,10, Married-civ-spouse, Farming-fishing, Wife, White, Male,3921,610,27, France, <=50K
51, Federal-gov,8, Married-civ-spouse, Other-service, Not-in-family, Other, Female,37219,1654,59, Ecuador, >50K
41, Private,10, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,11158,1272,40, United-States, <=50K
18, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,11,24,5, Columbia, <=50K
18, Private,13, Widowed, Sales, Husband, White, Male,7,23,5, United-States, <=50K
31, Private,13, Married-civ-spouse, Armed-Forces, Not-in-family, White, Female,88,282,54, United-States, <=50K
41, ?,14, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,235,494,49, India, <=50K
43, Local-gov,11, Never-married, ?, Husband, White, Male,1912,1069,62, South, <=50K
23, Private,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,35,74, India, <=50K
42, Federal-gov,12, Never-married, Other-service, Other-relative, White, Female,1321,905,61, Trinadad&Tobago, >50K
25, Private,12, Married-civ-spouse, ?, Unmarried, White, Male,657,267,16, United-States, <=50K
32, Private,15, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,103,284,22, Holand-Netherlands, >50K
42, Federal-gov,11, Married-AF-spouse, Other-service, Unmarried, Other, Male,1072,898,66, United-States, <=50K
44, Local-gov,13, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,1759,848,44, Ecuador, <=50K
37, Private,6, Never-married, ?, Not-in-family, Amer-Indian-Eskimo, Male,17119,616,64, United-States, <=50K
25, Private,12, Married-civ-spouse, ?, Husband, Other, Male,635,250,16, United-States, >50K
34, Private,14, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,36,304,60, United-States, <=50K
40, Private,11, Divorced, Craft-repair, Not-in-family, White, Female,12323,788,57, England, <=50K
34, Private,15, Married-civ-spouse, Adm-clerical, Husband, Black, Female,40,255,21, Columbia, <=50K
39, State-gov,13, Married-civ-spouse, Adm-clerical, Husband, Other, Female,220,501,54, Iran, <=50K
45, Private,13, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,3099,996,47, Trinadad&Tobago, >50K
44, Private,10, Married-civ-spouse, Protective-serv, Husband, White, Female,7486,1223,49, United-States, >50K
44, Local-gov,10, Married-civ-spouse, Tech-support, Other-relative, Other, Male,12822,1464,45, Ecuador, <=50K
30, Private,9, Never-married, ?, Wife, White, Male,3252,263,51, Vietnam, >50K
21, Private,13, Separated, Craft-repair, Husband, White, Male,3,61,19, United-States, <=50K
31, Private,15, Married-civ-spouse, Other-service, Husband, White, Male,0,70,39, United-States, <=50K
37, Self-emp-not-inc,10, Married-civ-spouse, Protective-serv, Own-child, White, Male,2270,825,41, Italy, >50K
35, Private,5, Married-AF-spouse, Transport-moving, Husband, White, Male,28477,669,83, Yugoslavia, >50K
32, Private,11, Separated, Priv-house-serv, Not-in-family, White, Male,1592,254,37, Outlying-US(Guam-USVI-etc), <=50K
38, Without-pay,7, Married-AF-spouse, Armed-Forces, Husband, White, Female,30051,820,76, Greece, <=50K
38, Without-pay,11, Widowed, Farming-fishing, Husband, Other, Male,254,647,64, Canada, <=50K
48, ?,11, Never-married, Exec-managerial, Own-child, White, Female,10213,1379,52, France, >50K
21, Private,12, Married-civ-spouse, ?, Own-child, White, Male,76,60,9, Nicaragua, >50K
39, Without-pay,7, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,16474,702,59, Italy, <=50K
41, Private,13, Married-civ-spouse, Armed-Forces, Not-in-family, Other, Female,4286,769,42, United-States, <=50K
36, Without-pay,8, Separated, Farming-fishing, Not-in-family, White, Female,26462,565,79, United-States, <=50K
51, Self-emp-inc,7, Married-spouse-absent, Prof-specialty, Husband, Black, Female,42233,1695,60, Columbia, >50K
43, Without-pay,11, Divorced, Protective-serv, Husband, White, Male,12310,864,49, ?, <=50K
20, Private,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,653,24,74, United-States, >50K
25, Private,15, Never-married, Adm-clerical, Husband, White, Male,0,14,38, United-States, <=50K
41, Local-gov,12, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,669,736,58, ?, <=50K
32, Self-emp-inc,13, Married-AF-spouse, Machine-op-inspct, Husband, White, Male,3880,364,55, China, <=50K
34, Private,6, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,10107,419,62, United-States, <=50K
27, Private,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,28,42, United-States, <=50K
23, Never-worked,3, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,8324,124,87, Holand-Netherlands, <=50K
46, Federal-gov,10, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,4972,1314,63, Mexico, <=50K
39, Private,14, Married-civ-spouse, Armed-Forces, Unmarried, White, Female,117,396,50, Trinadad&Tobago, <=50K
32, Private,6, Married-spouse-absent, Priv-house-serv, Husband, White, Male,9229,372,63, United-States, >50K
20, Private,8, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,222,22,57, United-States, <=50K
30, Private,10, Divorced, ?, Own-child, White, Female,1957,387,22, Thailand, <=50K
47, State-gov,10, Never-married, Protective-serv, Wife, White, Male,9292,1518,58, Outlying-US(Guam-USVI-etc), >50K
22, Private,12, Separated, Craft-repair, Wife, White, Female,121,100,10, United-States, <=50K
25, Federal-gov,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,17,45, United-States, <=50K
45, Local-gov,7, Married-AF-spouse, Craft-repair, Own-child, White, Female,35675,1186,68, United-States, <=50K
29, Private,15, Never-married, Transport-moving, Not-in-family, White, Female,233,153,21, South, <=50K
22, Private,6, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,1254,58,67, United-States, >50K
46, Self-emp-not-inc,9, Never-married, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female,29284,1258,61, United-States, <=50K
37, Local-gov,15, Never-married, Protective-serv, Husband, White, Female,31,256,43, United-States, <=50K
42, Federal-gov,11, Married-civ-spouse, Armed-Forces, Husband, White, Male,1985,1014,61, Ecuador, <=50K
34, Federal-gov,13, Married-civ-spouse, Tech-support, Not-in-family, White, Male,76,394,66, Scotland, <=50K
25, Self-emp-not-inc,11, Divorced, Adm-clerical, Not-in-family, White, Male,398,241,17, United-States, <=50K
21, Private,12, Divorced, Prof-specialty, Other-relative, White, Male,131,105,10, Thailand, <=50K
41, Self-emp-inc,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,266,508,47, Nicaragua, <=50K
20, Private,12, Separated, Craft-repair, Husband, White, Male,64,68,8, Columbia, >50K
30, Federal-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,20,290,65, United-States, <=50K
20, Never-worked,4, Never-married, Exec-managerial, Not-in-family, White, Male,601,22,73, United-States, <=50K
32, Without-pay,7, Married-AF-spouse, Craft-repair, Husband, White, Female,24006,509,83, Laos, <=50K
46, ?,10, Never-married, Protective-serv, Not-in-family, Black, Male,10677,1441,56, United-States, <=50K
35, Self-emp-not-inc,15, Never-married, Craft-repair, Own-child, White, Female,34,246,25, Cambodia, <=50K
24, Private,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,4453,115,77, Peru, <=50K
27, Private,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,80,59, United-States, <=50K
44, Federal-gov,10, Married-civ-spouse, Armed-Forces, Not-in-family, White, Male,7075,1362,57, Germany, <=50K
35, Local-gov,15, Married-civ-spouse, Prof-specialty, Husband, White, Female,7,158,41, Outlying-US(Guam-USVI-etc), <=50K
46, Federal-gov,10, Separated, Armed-Forces, Other-relative, White, Male,5311,1349,60, United-States, >50K
41, Never-worked,9, Married-spouse-absent, Adm-clerical, Husband, White, Male,24670,771,71, Ireland, <=50K
36, Private,12, Married-civ-spouse, Armed-Forces, Unmarried, White, Male,397,647,61, Scotland, <=50K
21, Private,3, Never-married, Farming-fishing, Husband, White, Male,1513,39,80, United-States, >50K
44, Self-emp-inc,7, Divorced, Exec-managerial, Own-child, White, Male,25625,1088,58, Iran, <=50K
36, Federal-gov,13, Never-married, Craft-repair, Not-in-family, Other, Male,135,469,65, Trinadad&Tobago, <=50K
34, Without-pay,12, Never-married, ?, Wife, White, Female,19,326,70, United-States, <=50K
39, Private,14, Married-civ-spouse, Other-service, Not-in-family, White, Male,115,393,48, India, <=50K
30, Self-emp-inc,15, Separated, Craft-repair, Not-in-family, White, Female,193,221,23, United-States, <=50K
40, Private,5, Never-married, Armed-Forces, Husband, White, Male,32499,823,79, Poland, <=50K
36, Private,10, Married-civ-spouse, Sales, Wife, Black, Female,5686,713,30, Holand-Netherlands, >50K
29, State-gov,15, Never-married, Other-service, Not-in-family, Black, Male,0,50,46, United-States, <=50K
24, Local-gov,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,312,76,35, United-States, >50K
35, Private,15, Divorced, Other-service, Own-child, White, Male,395,456,29, Outlying-US(Guam-USVI-etc), <=50K
42, Self-emp-not-inc,10, Separated, Craft-repair, Husband, Other, Male,14637,1168,38, India, >50K
34, Private,10, Divorced, Prof-specialty, Wife, White, Male,3959,545,28, Columbia, <=50K
43, Without-pay,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,1624,827,42, Guatemala, <=50K
42, State-gov,10, Never-married, Tech-support, Husband, White, Female,5560,1107,47, Ireland, >50K
39, Never-worked,5, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,29489,775,77, United-States, <=50K
17, Private,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,3,2, United-States, <=50K
39, Private,9, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,10729,699,50, Puerto-Rico, <=50K
43, Private,10, Married-spouse-absent, Prof-specialty, Husband, White, Male,22416,1019,61, Haiti, <=50K
22, Private,15, Never-married, Other-service, Husband, White, Female,0,3,39, United-States, <=50K
39, Private,11, Married-AF-spouse, Adm-clerical, Not-in-family, White, Female,12523,788,57, El-Salvador, >50K
42, Without-pay,10, Separated, Craft-repair, Own-child, Asian-Pac-Islander, Female,18623,982,58, Poland, <=50K
40, Private,11, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,1450,931,60, United-States, >50K
27, Private,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,2,160,67, United-States, <=50K
37, Local-gov,15, Married-civ-spouse, Protective-serv, Husband, White, Male,39,259,32, South, <=50K
25, Federal-gov,3, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,10446,155,87, United-States, <=50K
39, Private,11, Divorced, Craft-repair, Not-in-family, Other, Male,1781,732,47, Jamaica, <=50K
25, State-gov,8, Married-civ-spouse, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,1444,109,56, United-States, <=50K
28, Local-gov,15, Never-married, Prof-specialty, Husband, White, Female,0,74,56, Outlying-US(Guam-USVI-etc), <=50K
36, Private,12, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,302,614,61, India, <=50K
33, Private,9, Married-civ-spouse, ?, Other-relative, White, Male,5062,388,50, Italy, <=50K
25, Never-worked,12, Never-married, ?, Not-in-family, White, Male,201,70,28, United-States, <=50K
51, Federal-gov,7, Married-AF-spouse, Sales, Husband, Asian-Pac-Islander, Male,38040,1668,59, Mexico, <=50K
26, Self-emp-inc,4, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,5423,151,75, Greece, <=50K
48, ?,9, Divorced, Priv-house-serv, Wife, Asian-Pac-Islander, Male,23546,1280,48, Philippines, <=50K
39, Without-pay,7, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,30957,881,75, Holand-Netherlands, >50K
32, Federal-gov,13, Married-civ-spouse, Tech-support, Husband, White, Male,30,283,69, United-States, <=50K
47, Self-emp-not-inc,9, Never-married, Other-service, Husband, Black, Female,20888,1696,48, Vietnam, <=50K
25, Private,15, Married-civ-spouse, Transport-moving, Husband, White, Female,0,8,11, United-States, <=50K
26, Private,15, Never-married, Other-service, Husband, White, Female,0,21,38, United-States, <=50K
40, Private,11, Separated, Transport-moving, Husband, White, Female,10574,734,55, United-States, <=50K
22, Private,8, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,622,54,56, United-States, >50K
45, Private,12, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,4368,1032,45, Haiti, <=50K
31, Self-emp-inc,5, Never-married, Transport-moving, Other-relative, White, Female,14060,374,74, Nicaragua, <=50K
45, Federal-gov,12, Never-married, Other-service, Other-relative, White, Female,1478,863,53, Trinadad&Tobago, <=50K
33, Private,15, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,1,92,31, South, <=50K
32, Private,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,22,265,65, United-States, <=50K
37, Local-gov,15, Married-civ-spouse, Other-service, Husband, White, Female,30,252,43, United-States, <=50K
39, ?,7, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,17135,737,59, ?, <=50K
37, Without-pay,10, Separated, ?, Own-child, White, Female,4961,938,35, Cuba, >50K
35, Private,15, Never-married, Adm-clerical, Own-child, White, Female,7,153,37, El-Salvador, >50K
26, Private,13, Married-civ-spouse, Sales, Husband, White, Male,20,133,32, Outlying-US(Guam-USVI-etc), <=50K
35, Private,11, Married-civ-spouse, Tech-support, Husband, White, Male,831,558,42, Italy, <=50K
36, Without-pay,5, Never-married, Transport-moving, Wife, White, Male,26861,645,79, Guatemala, <=50K
18, Private,12, Married-civ-spouse, Sales, Wife, White, Male,6,14,4, Columbia, <=50K
29, Never-worked,9, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,2264,211,49, Columbia, <=50K
32, Private,3, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,26194,460,88, Greece, <=50K
37, Private,15, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,22,220,36, United-States, >50K
43, Self-emp-inc,10, Never-married, Handlers-cleaners, Own-child, Black, Female,12394,1383,42, United-States, <=50K
41, Local-gov,13, Married-civ-spouse, Other-service, Not-in-family, White, Female,581,687,55, Cuba, <=50K
50, Self-emp-not-inc,9, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,23779,1844,59, Outlying-US(Guam-USVI-etc), >50K
32, Private,15, Divorced, Transport-moving, Husband, White, Male,275,290,25, Outlying-US(Guam-USVI-etc), <=50K
30, Private,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,57,41, United-States, <=50K
49, State-gov,10, Never-married, Armed-Forces, Other-relative, Black, Female,21077,1723,55, India, <=50K
50, Local-gov,7, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,40269,1642,61, South, <=50K
40, State-gov,11, Never-married, Adm-clerical, Not-in-family, White, Male,437,720,67, Scotland, <=50K
31, Private,4, Never-married, Machine-op-inspct, Not-in-family, White, Female,22263,423,86, England, <=50K
40, Private,15, Married-civ-spouse, Adm-clerical, Own-child, White, Female,101,360,40, China, <=50K
29, Private,14, Never-married, Armed-Forces, Not-in-family, White, Male,5,159,71, United-States, <=50K
33, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,5926,456,56, United-States, <=50K
21, Self-emp-inc,3, Married-civ-spouse, Craft-repair, Husband, White, Male,4274,64,88, United-States, <=50K
38, Never-worked,8, Married-AF-spouse, Machine-op-inspct, Not-in-family, White, Female,27161,639,76, Ireland, <=50K
36, Private,12, Married-civ-spouse, ?, Husband, Other, Female,518,495,52, Scotland, <=50K
20, Local-gov,12, Divorced, Sales, Husband, White, Male,28,28,9, Nicaragua, <=50K
39, Self-emp-inc,8, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,27633,681,76, Portugal, <=50K
38, Private,9, Never-married, Transport-moving, Own-child, White, Female,10357,653,51, United-States, >50K
26, Private,5, Married-AF-spouse, Prof-specialty, Husband, White, Male,17515,250,91, Ireland, <=50K
26, Never-worked,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,13309,203,87, United-States, <=50K
42, Private,10, Married-AF-spouse, Sales, Husband, White, Female,17565,979,57, Nicaragua, <=50K
31, Private,7, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,22090,412,85, Yugoslavia, <=50K
38, Without-pay,12, Married-civ-spouse, Other-service, Unmarried, White, Female,293,614,67, India, <=50K
33, Local-gov,15, Married-civ-spouse, Other-service, Husband, White, Female,3,116,36, Ecuador, <=50K
31, Never-worked,12, Married-AF-spouse, Craft-repair, Husband, White, Male,99,411,61, United-States, <=50K
34, Self-emp-not-inc,10, Never-married, Sales, Husband, Black, Male,1908,738,35, Jamaica, >50K
41, Self-emp-not-inc,11, Never-married, Other-service, Husband, Black, Male,1358,968,61, Philippines, <=50K
33, ?,11, Separated, Transport-moving, Unmarried, White, Male,2164,326,33, Columbia, >50K
38, Federal-gov,4, Married-spouse-absent, Machine-op-inspct, Not-in-family, Black, Male,30570,729,81, United-States, <=50K
