age,workclass,education,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
23.2,Private,Associates,Never-married,Other-service,Not-in-family,White,Male,Low,Low,38.34,United-States,-1.0
23.23,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,45.07,United-States,-1.0
50.25,Self-emp-not-inc,Associates,Married-civ-spouse,Other-service,Not-in-family,White,Female,Low,Low,48.1,United-States,-1.0
23.53,Private,Associates,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,32.31,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
29.86,Private,Associates,Never-married,Craft-repair,Husband,White,Male,Low,Low,47.12,United-States,-1.0
33.67,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.19,United-States,-1.0
46.98,Private,Dropout,Divorced,Craft-repair,Unmarried,White,Female,Low,Low,27.58,United-States,-1.0
23.22,Private,Associates,Never-married,Farming-fishing,Not-in-family,White,Female,Low,Low,29.03,United-States,-1.0
35.92,Private,Associates,Divorced,Craft-repair,Unmarried,White,Male,Low,Low,45.43,United-States,-1.0
33.67,Private,Associates,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
29.51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,27.77,United-States,-1.0
33.68,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,35.73,United-States,1.0
23.2,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.77,United-States,-1.0
44.13,Private,Dropout,Divorced,Craft-repair,Not-in-family,White,Female,Low,Low,34.24,United-States,-1.0
40.36,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,50.01,United-States,-1.0
45.37,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.55,United-States,-1.0
47.78,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,50.69,United-States,-1.0
23.21,Private,Associates,Divorced,Adm-clerical,Not-in-family,White,Male,Low,Low,27.56,United-States,-1.0
41.05,Private,Dropout,Married-civ-spouse,Adm-clerical,Own-child,White,Female,Low,Low,49.54,United-States,-1.0
26.5,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,31.3,United-States,-1.0
49.06,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,56.41,United-States,1.0
41.24,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,34.7,United-States,-1.0
23.95,Private,Some-college,Divorced,Craft-repair,Husband,White,Male,Low,Low,31.02,United-States,-1.0
50.05,Private,Associates,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,27.58,United-States,-1.0
24.2,Private,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,29.32,United-States,-1.0
37.78,Private,Dropout,Divorced,Adm-clerical,Own-child,White,Female,Low,Low,29.86,United-States,-1.0
25.34,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,42.07,United-States,-1.0
33.77,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
38.98,Private,Associates,Never-married,Other-service,Own-child,White,Male,Low,Low,28.63,United-States,-1.0
23.19,Private,Associates,Never-married,Other-service,Own-child,White,Male,Low,Low,27.71,United-States,-1.0
23.38,Private,Some-college,Never-married,Other-service,Own-child,White,Male,Low,Low,27.62,United-States,-1.0
23.24,Private,Associates,Never-married,Other-service,Not-in-family,White,Male,Low,Low,27.84,United-States,-1.0
50.13,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.57,United-States,-1.0
23.83,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,32.27,United-States,-1.0
33.72,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.53,United-States,-1.0
52.94,Private,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
24.3,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,44.69,United-States,-1.0
24.25,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.19,United-States,-1.0
49.38,Private,Associates,Never-married,Sales,Not-in-family,White,Female,Low,Low,42.8,United-States,-1.0
23.99,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,51.15,United-States,-1.0
54.3,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,34.78,United-States,1.0
30.57,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.29,Private,Dropout,Divorced,Craft-repair,Husband,White,Male,Low,Low,34.2,United-States,-1.0
24.54,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,29.43,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
23.21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.51,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
45.44,Private,Dropout,Married-civ-spouse,Craft-repair,Own-child,White,Female,Low,Low,43.58,United-States,-1.0
47.88,Private,Associates,Never-married,Sales,Own-child,White,Male,Low,Low,50.65,United-States,-1.0
23.72,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,28.86,United-States,-1.0
50.12,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,51.21,United-States,-1.0
23.49,Private,Dropout,Married-civ-spouse,Other-service,Unmarried,White,Male,Low,Low,34.83,United-States,-1.0
50.12,Private,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,50.58,United-States,-1.0
48.32,Private,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,27.93,United-States,-1.0
23.64,Private,Some-college,Never-married,Other-service,Own-child,White,Female,Low,Low,27.83,United-States,-1.0
24.12,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,27.5,United-States,-1.0
54.3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,Low,Low,56.41,United-States,1.0
34.37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
27.77,Private,Dropout,Widowed,Craft-repair,Husband,White,Male,Low,Low,31.51,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Female,Low,Low,35.83,United-States,1.0
24.75,Private,Associates,Married-civ-spouse,Other-service,Unmarried,White,Female,Low,Low,27.58,United-States,-1.0
33.14,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,Low,Low,29.34,United-States,-1.0
50.34,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.1,United-States,-1.0
50.38,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.14,United-States,-1.0
36.05,Self-emp-not-inc,Dropout,Married-civ-spouse,Sales,Unmarried,White,Male,Low,Low,50.8,United-States,-1.0
49.94,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,49.57,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.25,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,41.15,United-States,-1.0
45.84,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,47.39,United-States,-1.0
48.95,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,35.06,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.81,United-States,1.0
28.1,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,50.15,United-States,-1.0
51.27,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
34.69,Private,Associates,Never-married,Other-service,Own-child,White,Female,Low,Low,51.13,United-States,-1.0
49.4,Private,Dropout,Married-civ-spouse,Adm-clerical,Own-child,White,Female,Low,Low,50.27,United-States,-1.0
23.36,Private,Associates,Never-married,Other-service,Not-in-family,White,Male,Low,Low,27.74,United-States,-1.0
23.21,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,Low,Low,27.5,United-States,-1.0
23.43,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,46.15,United-States,-1.0
37.54,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,43.78,United-States,-1.0
25.59,Private,Dropout,Never-married,Craft-repair,Own-child,White,Female,Low,Low,43.04,United-States,-1.0
49.3,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,50.1,United-States,-1.0
24.35,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,38.22,United-States,-1.0
54.3,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,40.06,United-States,1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
28.09,Private,Associates,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,50.34,United-States,-1.0
23.31,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,Low,Low,37.13,United-States,-1.0
33.34,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,28.79,United-States,-1.0
27.91,Private,Dropout,Widowed,Craft-repair,Husband,White,Male,Low,Low,50.13,United-States,-1.0
30.52,Private,Dropout,Divorced,Sales,Own-child,White,Female,Low,Low,29.45,United-States,-1.0
46.45,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,38.49,United-States,-1.0
40.59,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,27.84,United-States,-1.0
49.72,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,38.46,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,36.45,United-States,1.0
24.17,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,34.02,United-States,-1.0
33.7,Private,Bachelors,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
50.25,Self-emp-not-inc,Associates,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,51.26,United-States,-1.0
49.34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,50.99,United-States,-1.0
39.2,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,35.09,United-States,-1.0
50.11,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
46.81,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,28.91,United-States,-1.0
47.57,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,43.32,United-States,-1.0
46.65,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,48.84,United-States,-1.0
23.33,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,48.77,United-States,-1.0
23.22,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,46.65,United-States,-1.0
23.34,Private,Dropout,Divorced,Adm-clerical,Other-relative,White,Female,Low,Low,27.55,United-States,-1.0
48.87,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.63,United-States,-1.0
54.29,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,56.41,United-States,1.0
49.79,Private,Dropout,Divorced,Adm-clerical,Unmarried,White,Female,Low,Low,27.49,United-States,-1.0
54.3,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.75,United-States,1.0
45.72,Private,Associates,Divorced,Adm-clerical,Unmarried,White,Female,Low,Low,27.48,United-States,-1.0
23.68,Private,Some-college,Never-married,Sales,Own-child,White,Female,Low,Low,27.54,United-States,-1.0
48.59,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.18,United-States,-1.0
43.47,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,47.46,United-States,-1.0
29.53,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
44.66,Private,Dropout,Widowed,Sales,Not-in-family,White,Male,Low,Low,51.1,United-States,-1.0
23.22,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,31.99,United-States,-1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Sales,Wife,White,Male,Low,Low,56.34,United-States,1.0
25.19,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,32.15,United-States,-1.0
48.99,Self-emp-not-inc,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,29.2,United-States,-1.0
33.67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.12,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,35.31,United-States,1.0
24.26,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,48.27,United-States,-1.0
23.26,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,49.93,United-States,-1.0
48.66,Private,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,40.45,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.75,United-States,1.0
34.41,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,Low,Low,27.5,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
23.22,Private,Associates,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,47.71,United-States,-1.0
23.23,Private,Dropout,Married-civ-spouse,Craft-repair,Own-child,White,Male,Low,Low,27.55,United-States,-1.0
33.67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
33.67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.79,United-States,1.0
44.71,Private,Some-college,Married-civ-spouse,Other-service,Not-in-family,White,Female,Low,Low,49.2,United-States,-1.0
25.05,Private,Dropout,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
44.39,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,31.72,United-States,-1.0
27.13,Private,Some-college,Never-married,Craft-repair,Husband,White,Male,Low,Low,50.19,United-States,-1.0
50.06,Private,Associates,Never-married,Other-service,Own-child,White,Male,Low,Low,51.1,United-States,-1.0
33.67,State-gov,Associates,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
32.58,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,41.42,United-States,-1.0
54.3,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
50.28,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.53,United-States,-1.0
39.65,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,44.46,United-States,-1.0
39.12,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,Low,Low,49.99,United-States,-1.0
33.67,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,36.89,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,36.46,United-States,1.0
23.35,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,32.44,United-States,-1.0
49.7,Private,Dropout,Never-married,Craft-repair,Own-child,White,Male,Low,Low,51.26,United-States,-1.0
47.1,Private,Some-college,Never-married,Exec-managerial,Husband,White,Male,Low,Low,51.26,United-States,-1.0
36.53,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,33.31,United-States,-1.0
54.3,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.76,United-States,1.0
40.66,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,55.68,United-States,1.0
29.05,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,48.46,United-States,-1.0
49.24,Private,Associates,Divorced,Adm-clerical,Husband,White,Female,Low,Low,30.51,United-States,-1.0
23.92,Private,Dropout,Never-married,Other-service,Own-child,White,Male,Low,Low,27.54,United-States,-1.0
49.13,Private,Associates,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,Low,Low,27.6,United-States,-1.0
36.29,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,37.08,United-States,-1.0
46.81,Private,Dropout,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,39.29,United-States,-1.0
24.6,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,32.51,United-States,-1.0
24.56,Private,HS-grad,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,Low,Low,44.3,United-States,-1.0
23.78,Private,Associates,Divorced,Adm-clerical,Own-child,White,Male,Low,Low,40.57,United-States,-1.0
23.34,Private,Dropout,Never-married,Transport-moving,Not-in-family,White,Female,Low,Low,51.26,United-States,-1.0
23.29,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,Low,Low,27.61,United-States,-1.0
39.68,Private,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,29.05,United-States,-1.0
48.46,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,48.82,United-States,-1.0
50.35,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,46.83,United-States,-1.0
34.56,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,36.83,United-States,1.0
48.29,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.1,United-States,-1.0
47.09,Self-emp-not-inc,Associates,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,39.41,United-States,-1.0
29.26,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,37.99,United-States,-1.0
36.92,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,50.95,United-States,-1.0
23.2,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.58,United-States,-1.0
54.3,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
26.01,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,42.99,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,37.59,United-States,1.0
23.31,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,Low,Low,40.23,United-States,-1.0
41.05,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,42.82,United-States,-1.0
24.21,Private,Associates,Married-civ-spouse,Adm-clerical,Own-child,White,Male,Low,Low,45.55,United-States,-1.0
54.25,Private,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,35.12,United-States,1.0
47.23,Private,Associates,Married-civ-spouse,Adm-clerical,Own-child,White,Male,Low,Low,40.91,United-States,-1.0
28.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,51.12,United-States,-1.0
48.67,Private,Dropout,Married-civ-spouse,Craft-repair,Own-child,White,Male,Low,Low,47.46,United-States,-1.0
23.47,Private,Dropout,Married-civ-spouse,Craft-repair,Unmarried,White,Female,Low,Low,27.55,United-States,-1.0
50.37,Private,HS-grad,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.16,United-States,-1.0
48.65,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.89,United-States,-1.0
23.33,Private,Associates,Never-married,Adm-clerical,Husband,White,Male,Low,Low,27.81,United-States,-1.0
33.67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.75,United-States,1.0
40.38,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,33.15,United-States,-1.0
31.53,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,45.16,United-States,-1.0
50.24,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,40.86,United-States,-1.0
25.99,Private,Associates,Never-married,Sales,Not-in-family,White,Male,Low,Low,51.14,United-States,-1.0
23.24,Private,Some-college,Never-married,Other-service,Own-child,White,Female,Low,Low,27.61,United-States,-1.0
50.13,Private,Associates,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,34.97,United-States,-1.0
23.2,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,29.56,United-States,-1.0
47.48,Private,Associates,Never-married,Other-service,Husband,White,Female,Low,Low,50.72,United-States,-1.0
24.75,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.58,United-States,-1.0
23.34,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,47.91,United-States,-1.0
50.11,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,51.25,United-States,-1.0
42.98,Private,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,51.26,United-States,-1.0
50.29,Private,Dropout,Married-civ-spouse,Other-service,Not-in-family,White,Female,Low,Low,28.72,United-States,-1.0
48.17,Private,Associates,Married-civ-spouse,Sales,Own-child,White,Male,Low,Low,40.2,United-States,-1.0
48.2,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,56.34,United-States,1.0
23.99,Private,Associates,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,27.9,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
48.76,Private,Associates,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,30.12,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,52.94,United-States,1.0
37.99,Private,Dropout,Divorced,Craft-repair,Husband,White,Female,Low,Low,50.74,United-States,-1.0
25.47,Private,Associates,Never-married,Adm-clerical,Husband,White,Female,Low,Low,33.12,United-States,-1.0
23.36,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.12,United-States,-1.0
27.38,Private,Associates,Never-married,Other-service,Husband,White,Male,Low,Low,30.63,United-States,-1.0
23.22,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.21,United-States,-1.0
31.53,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,39.94,United-States,-1.0
26.79,Private,Associates,Never-married,Other-service,Not-in-family,White,Male,Low,Low,39.7,United-States,-1.0
48.97,Private,Associates,Married-civ-spouse,Sales,Husband,White,Female,Low,Low,49.96,United-States,-1.0
46.85,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,28.32,United-States,-1.0
24.39,Private,Dropout,Never-married,Craft-repair,Unmarried,White,Male,Low,Low,27.51,United-States,-1.0
49.12,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,50.97,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,Low,Low,56.41,United-States,1.0
40.97,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,Low,Low,27.64,United-States,-1.0
50.21,Private,Dropout,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,Low,Low,27.69,United-States,-1.0
23.2,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,29.72,United-States,-1.0
23.46,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,31.41,United-States,-1.0
24.85,Private,Dropout,Divorced,Prof-specialty,Own-child,White,Female,Low,Low,40.69,United-States,-1.0
50.32,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,40.82,United-States,-1.0
53.97,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.21,United-States,-1.0
32.3,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,44.96,United-States,-1.0
26.9,Private,Associates,Divorced,Adm-clerical,Husband,White,Male,Low,Low,29.76,United-States,-1.0
46.5,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,27.89,United-States,-1.0
34.34,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.55,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.49,United-States,-1.0
23.34,Private,Associates,Never-married,Sales,Not-in-family,White,Male,Low,Low,27.49,United-States,-1.0
54.23,Private,Associates,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.96,United-States,1.0
23.7,Private,Dropout,Never-married,Sales,Not-in-family,White,Male,Low,Low,50.84,United-States,-1.0
34.55,Private,Dropout,Separated,Adm-clerical,Not-in-family,White,Female,Low,Low,50.25,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.25,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,43.25,United-States,-1.0
35.99,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,46.8,United-States,-1.0
24.96,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,49.39,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,45.08,United-States,1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
35.45,Self-emp-not-inc,Dropout,Never-married,Sales,Own-child,White,Female,Low,Low,46.45,United-States,-1.0
37.23,Private,Dropout,Never-married,Sales,Husband,White,Male,Low,Low,27.49,United-States,-1.0
