age,workclass,education,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.49,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
23.2,Private,HS-grad,Never-married,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.24,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,48.75,United-States,-1.0
50.3,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,Low,Low,50.62,United-States,-1.0
33.6,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,37.39,United-States,-1.0
24.01,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.19,United-States,-1.0
23.2,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,38.43,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
44.18,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,Low,Low,27.49,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,51.26,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
52.73,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,56.41,United-States,1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.75,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,46.99,United-States,-1.0
23.2,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.51,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.79,United-States,1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.26,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.26,United-States,-1.0
48.36,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.31,Self-emp-not-inc,Associates,Never-married,Prof-specialty,Husband,White,Male,Low,Low,48.56,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Female,Low,Low,27.5,United-States,-1.0
25.15,Private,Dropout,Divorced,Craft-repair,Husband,White,Male,Low,Low,51.2,United-States,-1.0
50.37,Private,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.19,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,51.25,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,50.29,United-States,-1.0
54.3,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,28.56,United-States,-1.0
35.37,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.21,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,34.75,United-States,1.0
23.19,Private,Associates,Married-civ-spouse,Craft-repair,Own-child,White,Male,Low,Low,51.05,United-States,-1.0
33.67,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
54.28,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.22,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
24.67,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
54.3,Self-emp-inc,Associates,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Sales,Not-in-family,White,Female,Low,Low,27.49,United-States,-1.0
23.19,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,Low,Low,51.01,United-States,-1.0
23.19,Private,Associates,Never-married,Craft-repair,Own-child,White,Male,Low,Low,28.62,United-States,-1.0
23.39,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,28.3,United-States,-1.0
23.19,Private,Dropout,Never-married,Farming-fishing,Husband,White,Male,Low,Low,51.27,United-States,-1.0
26.37,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,27.66,United-States,-1.0
23.78,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
23.2,Private,Associates,Never-married,Sales,Own-child,White,Male,Low,Low,43.3,United-States,-1.0
49.39,Private,Associates,Married-civ-spouse,Adm-clerical,Own-child,White,Female,Low,Low,31.62,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.32,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,28.24,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,27.52,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,27.64,United-States,-1.0
50.38,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,34.3,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,28.12,United-States,-1.0
23.2,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.21,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.23,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.74,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.91,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.2,Private,Dropout,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,51.22,United-States,-1.0
24.54,Private,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,55.46,United-States,1.0
39.55,Self-emp-not-inc,Associates,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Farming-fishing,Not-in-family,White,Male,Low,Low,27.5,United-States,-1.0
40.22,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Wife,White,Male,Low,Low,56.41,United-States,1.0
23.22,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.77,United-States,-1.0
49.6,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.26,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.52,Private,Associates,Divorced,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,HS-grad,Never-married,Prof-specialty,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.38,Private,Dropout,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,Low,Low,37.38,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.5,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Divorced,Sales,Husband,White,Male,Low,Low,50.24,United-States,-1.0
23.2,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.51,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,Low,Low,34.75,United-States,1.0
33.67,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.2,Private,Dropout,Married-civ-spouse,Adm-clerical,Own-child,White,Male,Low,Low,40.87,United-States,-1.0
23.43,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,43.1,United-States,-1.0
33.19,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.65,United-States,-1.0
23.19,Private,Dropout,Never-married,Craft-repair,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
23.44,Private,Associates,Divorced,Prof-specialty,Not-in-family,White,Male,Low,Low,50.5,United-States,-1.0
50.39,Private,Associates,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,51.07,United-States,-1.0
23.6,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,50.05,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.49,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Divorced,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
34.04,Private,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
23.29,Self-emp-not-inc,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
49.77,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,29.98,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,34.21,United-States,-1.0
32.88,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.49,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,Low,Low,27.49,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
48.92,Private,Associates,Married-civ-spouse,Other-service,Wife,White,Male,Low,Low,27.62,United-States,-1.0
23.19,Self-emp-not-inc,Dropout,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,47.4,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,45.8,United-States,-1.0
41.49,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
49.71,Private,Dropout,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,51.27,United-States,-1.0
33.78,Private,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.64,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.25,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,51.26,United-States,-1.0
50.37,Self-emp-not-inc,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,51.25,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,51.16,United-States,-1.0
23.3,Self-emp-not-inc,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.23,United-States,-1.0
23.19,Self-emp-not-inc,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,27.66,United-States,-1.0
23.19,Private,Dropout,Never-married,Craft-repair,Own-child,White,Male,Low,Low,47.92,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
50.37,Private,Dropout,Never-married,Other-service,Unmarried,White,Female,Low,Low,27.67,United-States,-1.0
39.61,Private,Some-college,Never-married,Adm-clerical,Husband,White,Male,Low,Low,43.96,United-States,-1.0
24.3,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,49.62,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
46.3,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,27.52,United-States,-1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.37,United-States,1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.19,Self-emp-not-inc,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,30.46,United-States,-1.0
47.54,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,50.5,United-States,-1.0
23.21,Private,Associates,Divorced,Craft-repair,Unmarried,White,Male,Low,Low,51.25,United-States,-1.0
23.19,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,Low,Low,34.18,United-States,-1.0
50.39,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,30.06,United-States,-1.0
40.21,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
23.32,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,43.67,United-States,-1.0
26.96,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
50.36,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,51.2,United-States,-1.0
46.64,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,28.05,United-States,-1.0
23.78,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.24,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,51.26,United-States,-1.0
23.19,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.24,United-States,-1.0
48.98,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.25,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.75,United-States,1.0
49.78,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.26,United-States,-1.0
50.37,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,Low,Low,27.54,United-States,-1.0
49.3,Self-emp-not-inc,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
43.72,Private,Associates,Divorced,Sales,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.3,Private,Associates,Divorced,Adm-clerical,Own-child,White,Female,Low,Low,28.12,United-States,-1.0
33.67,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Self-emp-not-inc,Dropout,Separated,Craft-repair,Not-in-family,White,Male,Low,Low,51.02,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,41.36,United-States,-1.0
23.52,Private,Associates,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,27.61,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,Low,Low,56.41,United-States,1.0
50.38,Self-emp-not-inc,Dropout,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,27.61,United-States,-1.0
29.35,Private,Dropout,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Machine-op-inspct,Husband,White,Male,Low,Low,51.13,United-States,-1.0
54.26,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,35.55,United-States,1.0
33.67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.2,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.36,Self-emp-not-inc,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.56,United-States,-1.0
49.79,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Husband,White,Female,Low,Low,27.48,United-States,-1.0
47.1,Private,Dropout,Divorced,Craft-repair,Husband,White,Male,Low,Low,50.89,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,Low,Low,56.41,United-States,1.0
24.6,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
49.23,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Some-college,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,32.42,United-States,-1.0
23.2,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.61,United-States,-1.0
23.33,Private,Dropout,Never-married,Exec-managerial,Husband,White,Male,Low,Low,28.1,United-States,-1.0
23.19,Private,Dropout,Never-married,Sales,Husband,White,Male,Low,Low,51.26,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,48.97,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Not-in-family,White,Male,Low,Low,50.02,United-States,-1.0
23.19,Private,Dropout,Never-married,Sales,Not-in-family,White,Male,Low,Low,50.36,United-States,-1.0
49.39,Self-emp-not-inc,Associates,Never-married,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,Associates,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,40.23,United-States,-1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,56.41,United-States,1.0
31.58,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,45.3,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.22,Private,Dropout,Never-married,Other-service,Unmarried,White,Female,Low,Low,50.6,United-States,-1.0
50.01,Private,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,42.76,United-States,-1.0
23.35,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,50.84,United-States,-1.0
48.38,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,27.96,United-States,-1.0
50.39,Private,Dropout,Divorced,Craft-repair,Husband,White,Male,Low,Low,27.5,United-States,-1.0
23.19,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,50.92,United-States,-1.0
54.3,Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.36,Private,Associates,Divorced,Prof-specialty,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Self-emp-not-inc,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,47.51,United-States,-1.0
23.24,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
49.58,Private,Dropout,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
43.28,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,28.82,United-States,-1.0
23.19,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,33.17,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Never-married,Craft-repair,Husband,White,Male,Low,Low,37.62,United-States,-1.0
48.34,Private,Associates,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,38.33,United-States,-1.0
23.2,Private,Dropout,Never-married,Sales,Own-child,White,Female,Low,Low,49.58,United-States,-1.0
23.19,Private,Associates,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.06,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Sales,Not-in-family,White,Female,Low,Low,27.51,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,34.75,United-States,1.0
23.27,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,28.7,United-States,-1.0
50.35,Private,Dropout,Never-married,Other-service,Not-in-family,White,Male,Low,Low,48.6,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
49.7,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,28.48,United-States,-1.0
50.37,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
24.05,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,30.1,United-States,-1.0
36.24,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.2,Private,Associates,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.52,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.49,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,34.77,United-States,1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.2,Private,Associates,Married-civ-spouse,Craft-repair,Own-child,White,Male,Low,Low,51.08,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.49,United-States,-1.0
49.72,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
26.13,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,27.48,United-States,-1.0
53.6,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,31.13,United-States,-1.0
50.16,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,Low,Low,50.32,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.36,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,50.55,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,27.48,United-States,-1.0
26.94,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,27.62,United-States,-1.0
