age,workclass,education,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
47.66,Private,Associates,Never-married,Handlers-cleaners,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
50.27,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.21,Private,Dropout,Never-married,Adm-clerical,Husband,White,Female,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
49.79,Private,Dropout,Never-married,Other-service,Not-in-family,White,Female,Low,Low,51.23,United-States,-1.0
50.38,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.62,United-States,-1.0
50.39,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,31.11,United-States,-1.0
33.67,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,56.41,United-States,1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,Low,Low,34.75,United-States,1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,50.22,United-States,-1.0
50.39,Private,Associates,Separated,Other-service,Husband,White,Male,Low,Low,51.26,United-States,-1.0
23.2,Private,Associates,Never-married,Machine-op-inspct,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.24,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.26,United-States,-1.0
50.33,Self-emp-not-inc,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.57,United-States,-1.0
50.39,Private,Dropout,Separated,Prof-specialty,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,50.54,United-States,-1.0
50.38,Private,Dropout,Married-civ-spouse,Other-service,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
54.26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,55.69,United-States,1.0
50.39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Self-emp-not-inc,Associates,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,34.75,United-States,1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Separated,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.39,Self-emp-not-inc,Dropout,Never-married,Other-service,Husband,White,Female,Low,Low,51.26,United-States,-1.0
50.13,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Unmarried,White,Female,Low,Low,27.48,United-States,-1.0
23.41,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Self-emp-not-inc,Associates,Divorced,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,51.27,United-States,-1.0
23.23,Private,HS-grad,Divorced,Adm-clerical,Husband,White,Female,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Divorced,Adm-clerical,Husband,White,Female,Low,Low,44.87,United-States,-1.0
50.3,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
30.41,Self-emp-not-inc,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.5,United-States,-1.0
23.19,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,33.8,United-States,-1.0
23.19,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
54.3,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,Low,Low,34.75,United-States,1.0
50.39,Private,Associates,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.19,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,48.14,United-States,-1.0
33.67,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,Low,Low,34.75,United-States,1.0
48.43,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.29,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Male,Low,Low,32.36,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.52,United-States,-1.0
50.39,Private,Dropout,Divorced,Other-service,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.02,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.26,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Married-civ-spouse,Craft-repair,Unmarried,White,Male,Low,Low,51.27,United-States,-1.0
48.64,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,50.55,United-States,-1.0
50.39,Private,Associates,Widowed,Adm-clerical,Not-in-family,White,Female,Low,Low,51.04,United-States,-1.0
23.19,Private,Associates,Never-married,Other-service,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
34.0,Private,Associates,Never-married,Other-service,Own-child,White,Male,Low,Low,46.1,United-States,-1.0
33.67,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,34.75,United-States,1.0
23.19,Private,Associates,Divorced,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
38.22,Private,Associates,Widowed,Craft-repair,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.2,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.12,United-States,-1.0
49.87,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
39.42,Private,Dropout,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Not-in-family,White,Male,Low,Low,27.56,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
36.64,Self-emp-not-inc,Dropout,Married-AF-spouse,Craft-repair,Husband,White,Female,Low,Low,51.27,United-States,-1.0
33.67,Federal-gov,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,Low,Low,56.41,United-States,1.0
54.3,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,56.41,United-States,1.0
23.19,Private,Associates,Divorced,Sales,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,44.3,United-States,-1.0
23.44,Self-emp-not-inc,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.2,Self-emp-not-inc,Associates,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.31,Private,Associates,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,46.67,United-States,-1.0
23.19,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.6,United-States,-1.0
23.19,Private,Associates,Never-married,Prof-specialty,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Other-service,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
46.63,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Sales,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.36,Private,Associates,Widowed,Craft-repair,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.5,United-States,-1.0
23.2,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,30.3,United-States,-1.0
23.19,Private,Associates,Never-married,Other-service,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
34.83,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,27.51,United-States,-1.0
23.2,Private,Associates,Divorced,Other-service,Not-in-family,White,Male,Low,Low,51.17,United-States,-1.0
54.3,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,Low,Low,56.41,United-States,1.0
54.3,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,37.49,United-States,1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Separated,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Self-emp-not-inc,Dropout,Never-married,Exec-managerial,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.36,Private,Dropout,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,35.41,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Female,Low,Low,51.27,United-States,-1.0
23.2,Self-emp-not-inc,Associates,Divorced,Sales,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,56.41,United-States,1.0
54.3,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
54.29,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,39.35,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,Low,Low,56.41,United-States,1.0
24.42,Private,Associates,Never-married,Sales,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Divorced,Adm-clerical,Not-in-family,White,Male,Low,Low,29.45,United-States,-1.0
50.39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,HS-grad,Never-married,Other-service,Not-in-family,White,Female,Low,Low,32.41,United-States,-1.0
54.3,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.2,Private,Dropout,Never-married,Exec-managerial,Own-child,White,Male,Low,Low,51.27,United-States,-1.0
23.24,Self-emp-not-inc,Associates,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
46.15,Private,Associates,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,Low,Low,27.55,United-States,-1.0
23.21,Private,Dropout,Separated,Craft-repair,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,38.38,United-States,1.0
49.43,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Female,Low,Low,49.05,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
33.67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,56.41,United-States,1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,38.42,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Self-emp-not-inc,Associates,Separated,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,56.41,United-States,1.0
43.4,Self-emp-not-inc,Associates,Divorced,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Other-service,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.22,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.64,United-States,-1.0
23.19,Self-emp-not-inc,Associates,Separated,Exec-managerial,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
46.84,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
53.71,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.79,United-States,1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
23.27,Self-emp-not-inc,Associates,Divorced,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Craft-repair,Other-relative,White,Male,Low,Low,27.58,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Self-emp-not-inc,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Sales,Own-child,White,Male,Low,Low,27.64,United-States,-1.0
23.19,Private,Dropout,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Dropout,Never-married,Handlers-cleaners,Husband,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.25,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.54,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Male,Low,Low,34.75,United-States,1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Female,Low,Low,28.14,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Craft-repair,Unmarried,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,45.04,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
33.67,Local-gov,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.29,Self-emp-not-inc,Associates,Never-married,Prof-specialty,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,51.27,United-States,-1.0
53.67,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.21,Self-emp-not-inc,Dropout,Never-married,Adm-clerical,Husband,White,Male,Low,Low,44.46,United-States,-1.0
50.39,Private,Dropout,Separated,Adm-clerical,Not-in-family,White,Female,Low,Low,51.08,United-States,-1.0
23.19,Private,Dropout,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,51.17,United-States,-1.0
32.43,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,43.85,United-States,-1.0
54.3,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,Low,Low,56.41,United-States,1.0
33.67,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,56.41,United-States,1.0
44.49,Private,Associates,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Adm-clerical,Husband,White,Female,Low,Low,51.27,United-States,-1.0
49.67,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,51.27,United-States,-1.0
33.67,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Dropout,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
35.08,Self-emp-not-inc,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Self-emp-not-inc,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,50.94,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,27.48,United-States,-1.0
35.46,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Self-emp-not-inc,Associates,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,Low,Low,30.4,United-States,-1.0
50.17,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
32.81,Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Male,Low,Low,27.51,United-States,-1.0
23.19,Self-emp-not-inc,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.26,United-States,-1.0
50.39,Private,Dropout,Never-married,Craft-repair,Husband,White,Male,Low,Low,51.24,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
48.89,Self-emp-not-inc,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
50.27,Private,Dropout,Married-civ-spouse,Craft-repair,Other-relative,White,Female,Low,Low,34.9,United-States,-1.0
50.39,Private,Associates,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,27.52,United-States,-1.0
33.67,Private,Some-college,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,34.75,United-States,1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,51.27,United-States,-1.0
49.5,Private,Dropout,Never-married,Other-service,Unmarried,White,Female,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Other-service,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,27.48,United-States,-1.0
24.08,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
33.67,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,34.75,United-States,1.0
50.38,Private,Dropout,Married-spouse-absent,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
50.38,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.37,Private,Dropout,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,27.48,United-States,-1.0
33.67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,35.02,United-States,1.0
50.24,Private,Associates,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,Low,Low,27.48,United-States,-1.0
50.39,Private,Associates,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,28.69,United-States,-1.0
50.39,Private,Dropout,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
23.22,Private,Associates,Never-married,Craft-repair,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
23.22,Private,Associates,Separated,Other-service,Not-in-family,White,Male,Low,Low,51.27,United-States,-1.0
46.39,Private,Dropout,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,51.27,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,56.41,United-States,1.0
33.67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,Low,Low,56.41,United-States,1.0
50.39,Private,Dropout,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,51.27,United-States,-1.0
50.39,Private,Dropout,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,51.27,United-States,-1.0
54.3,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,Low,Low,34.75,United-States,1.0
23.19,Private,Associates,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,27.48,United-States,-1.0
54.3,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,34.75,United-States,1.0
